contract_id,award_date,vendor_name,obligated_amount,agency_name,pop_state,source_file,fiscal_year
C-838291,2019-02-27,Bajos LLC,8749362,,,bench_norm_50000,2019
C-001583,2017-11-02,Acme Corp,9049408,,,bench_norm_50000,2018
C-373359,2014-09-06,Acme Corp,7208093,,,bench_norm_50000,2014
C-821404,2018-01-11,Global Supply,6997358,,,bench_norm_50000,2018
C-720762,2019-03-20,Marina Holdings,5086064,,,bench_norm_50000,2019
C-160143,2014-05-13,Marina Holdings,8099199,,,bench_norm_50000,2014
C-434237,2015-09-23,Bajos LLC,4395090,,,bench_norm_50000,2015
C-954820,2017-02-17,Servicios Unidos,9133396,,,bench_norm_50000,2017
C-110564,2019-10-21,Construcciones PR,9997241,,,bench_norm_50000,2020
C-385533,2011-05-16,Global Supply,1858979,,,bench_norm_50000,2011
C-950433,2012-11-29,Island Builders,8373582,,,bench_norm_50000,2013
C-283317,2015-06-14,Tech Solutions,9144108,,,bench_norm_50000,2015
C-049210,2015-06-05,Island Builders,3156552,,,bench_norm_50000,2015
C-512931,2018-07-21,Bajos LLC,4447604,,,bench_norm_50000,2018
C-656287,2015-06-20,Acme Corp,2005357,,,bench_norm_50000,2015
C-538773,2019-07-27,Tech Solutions,9315724,,,bench_norm_50000,2019
C-789951,2013-03-25,Construcciones PR,2047112,,,bench_norm_50000,2013
C-688048,2014-02-04,Servicios Unidos,4628114,,,bench_norm_50000,2014
C-086294,2015-11-23,Island Builders,6414884,,,bench_norm_50000,2016
C-740928,2018-01-16,Bajos LLC,5538429,,,bench_norm_50000,2018
C-200228,2019-03-23,Tech Solutions,4014476,,,bench_norm_50000,2019
C-192238,2010-03-19,Tech Solutions,6832719,,,bench_norm_50000,2010
C-929094,2010-11-03,Construcciones PR,1467364,,,bench_norm_50000,2011
C-950946,2014-10-11,Tech Solutions,9773598,,,bench_norm_50000,2015
C-888285,2019-10-02,Acme Corp,6137306,,,bench_norm_50000,2020
C-992368,2011-10-24,Servicios Unidos,3643635,,,bench_norm_50000,2012
C-723815,2018-02-06,Marina Holdings,3040870,,,bench_norm_50000,2018
C-603219,2015-11-16,Island Builders,101699,,,bench_norm_50000,2016
C-454229,2014-08-15,Marina Holdings,7270957,,,bench_norm_50000,2014
C-532521,2012-03-05,Marina Holdings,7647282,,,bench_norm_50000,2012
C-109436,2013-02-28,Global Supply,4927425,,,bench_norm_50000,2013
C-129041,2019-06-15,Bajos LLC,7224767,,,bench_norm_50000,2019
C-267658,2012-06-22,Island Builders,1374158,,,bench_norm_50000,2012
C-262060,2015-04-09,Universal Contractors,5043636,,,bench_norm_50000,2015
C-061290,2019-02-24,Global Supply,9520705,,,bench_norm_50000,2019
C-896034,2014-07-28,Construcciones PR,8991435,,,bench_norm_50000,2014
C-567971,2013-05-14,Bajos LLC,5638811,,,bench_norm_50000,2013
C-797987,2018-10-10,Bajos LLC,8448089,,,bench_norm_50000,2019
C-681186,2010-09-10,Construcciones PR,8368179,,,bench_norm_50000,2010
C-188457,2019-07-10,Tech Solutions,7970812,,,bench_norm_50000,2019
C-723449,2010-09-13,Global Supply,4492740,,,bench_norm_50000,2010
C-695316,2017-12-01,Acme Corp,430592,,,bench_norm_50000,2018
C-279233,2017-02-07,Universal Contractors,2506245,,,bench_norm_50000,2017
C-463907,2015-01-18,Global Supply,4033683,,,bench_norm_50000,2015
C-183341,2010-01-23,Servicios Unidos,6625090,,,bench_norm_50000,2010
C-707593,2012-01-31,Universal Contractors,69476,,,bench_norm_50000,2012
C-345636,2016-06-17,Servicios Unidos,4476068,,,bench_norm_50000,2016
C-818059,2015-07-02,Marina Holdings,1526454,,,bench_norm_50000,2015
C-912739,2018-09-19,Bajos LLC,4001968,,,bench_norm_50000,2018
C-294274,2012-09-25,Tech Solutions,4650393,,,bench_norm_50000,2012
C-425561,2012-04-22,Bajos LLC,1722794,,,bench_norm_50000,2012
C-615355,2014-09-14,Acme Corp,1839468,,,bench_norm_50000,2014
C-902473,2017-08-19,Construcciones PR,1823831,,,bench_norm_50000,2017
C-857026,2016-12-13,Global Supply,8967300,,,bench_norm_50000,2017
C-647394,2010-06-20,Acme Corp,9820887,,,bench_norm_50000,2010
C-462461,2018-01-14,Bajos LLC,3006906,,,bench_norm_50000,2018
C-996258,2016-10-27,Bajos LLC,668355,,,bench_norm_50000,2017
C-134338,2018-08-21,Bajos LLC,8674977,,,bench_norm_50000,2018
C-893869,2013-07-01,Construcciones PR,8580621,,,bench_norm_50000,2013
C-646297,2010-04-07,Servicios Unidos,3884326,,,bench_norm_50000,2010
C-592285,2016-04-18,Construcciones PR,243608,,,bench_norm_50000,2016
C-014944,2016-09-10,Marina Holdings,9023069,,,bench_norm_50000,2016
C-108834,2012-04-03,Servicios Unidos,4824018,,,bench_norm_50000,2012
C-713982,2013-06-15,Island Builders,1556285,,,bench_norm_50000,2013
C-541525,2010-08-02,Marina Holdings,4289838,,,bench_norm_50000,2010
C-471348,2010-03-19,Acme Corp,5419842,,,bench_norm_50000,2010
C-517458,2017-05-24,Universal Contractors,8690844,,,bench_norm_50000,2017
C-496183,2010-02-18,Marina Holdings,7136925,,,bench_norm_50000,2010
C-418460,2014-09-04,Marina Holdings,7331164,,,bench_norm_50000,2014
C-208295,2019-05-21,Global Supply,6381415,,,bench_norm_50000,2019
C-344902,2014-06-19,Global Supply,249427,,,bench_norm_50000,2014
C-150436,2018-01-24,Acme Corp,9108285,,,bench_norm_50000,2018
C-800617,2012-05-04,Global Supply,2731344,,,bench_norm_50000,2012
C-435803,2018-01-02,Marina Holdings,3770652,,,bench_norm_50000,2018
C-501366,2011-07-12,Tech Solutions,153517,,,bench_norm_50000,2011
C-336375,2010-01-06,Acme Corp,5404225,,,bench_norm_50000,2010
C-361973,2011-05-10,Island Builders,3049258,,,bench_norm_50000,2011
C-673190,2013-06-06,Island Builders,3791951,,,bench_norm_50000,2013
C-535252,2017-06-17,Acme Corp,6056590,,,bench_norm_50000,2017
C-014385,2010-06-16,Acme Corp,9788266,,,bench_norm_50000,2010
C-694713,2014-08-17,Tech Solutions,927980,,,bench_norm_50000,2014
C-325405,2017-09-16,Tech Solutions,3453902,,,bench_norm_50000,2017
C-799321,2013-02-14,Construcciones PR,6314654,,,bench_norm_50000,2013
C-613290,2016-05-20,Servicios Unidos,9696482,,,bench_norm_50000,2016
C-059146,2011-04-06,Global Supply,9317052,,,bench_norm_50000,2011
C-428384,2018-10-06,Bajos LLC,6419392,,,bench_norm_50000,2019
C-978314,2014-02-28,Universal Contractors,8185807,,,bench_norm_50000,2014
C-339111,2010-11-14,Construcciones PR,2364169,,,bench_norm_50000,2011
C-454146,2016-08-23,Tech Solutions,4536754,,,bench_norm_50000,2016
C-623939,2011-11-23,Bajos LLC,9250301,,,bench_norm_50000,2012
C-647515,2017-02-21,Acme Corp,5498967,,,bench_norm_50000,2017
C-842940,2017-05-13,Island Builders,4595136,,,bench_norm_50000,2017
C-256748,2014-05-22,Tech Solutions,5820037,,,bench_norm_50000,2014
C-866491,2015-09-15,Island Builders,2436235,,,bench_norm_50000,2015
C-434464,2011-08-19,Universal Contractors,8052394,,,bench_norm_50000,2011
C-497383,2016-11-22,Acme Corp,3929025,,,bench_norm_50000,2017
C-696167,2017-04-14,Construcciones PR,5717428,,,bench_norm_50000,2017
C-975944,2019-02-18,Servicios Unidos,7353442,,,bench_norm_50000,2019
C-404007,2015-06-06,Island Builders,9127935,,,bench_norm_50000,2015
C-701414,2019-05-31,Tech Solutions,5419214,,,bench_norm_50000,2019
C-503599,2015-06-12,Universal Contractors,1725961,,,bench_norm_50000,2015
C-341589,2016-09-24,Bajos LLC,5581999,,,bench_norm_50000,2016
C-686385,2013-08-10,Marina Holdings,970580,,,bench_norm_50000,2013
C-314008,2013-08-13,Acme Corp,9577406,,,bench_norm_50000,2013
C-524462,2011-12-02,Island Builders,6396143,,,bench_norm_50000,2012
C-433819,2013-10-31,Island Builders,2671348,,,bench_norm_50000,2014
C-465125,2010-06-23,Global Supply,7692184,,,bench_norm_50000,2010
C-008458,2011-07-28,Universal Contractors,5788526,,,bench_norm_50000,2011
C-809608,2017-03-12,Acme Corp,280930,,,bench_norm_50000,2017
C-196202,2010-12-11,Tech Solutions,9572278,,,bench_norm_50000,2011
C-403981,2014-06-16,Bajos LLC,5009044,,,bench_norm_50000,2014
C-655243,2010-03-15,Tech Solutions,7146863,,,bench_norm_50000,2010
C-705020,2011-06-15,Servicios Unidos,1602266,,,bench_norm_50000,2011
C-663200,2018-08-04,Island Builders,1474562,,,bench_norm_50000,2018
C-616746,2019-05-27,Global Supply,9161680,,,bench_norm_50000,2019
C-548257,2018-02-05,Servicios Unidos,1847435,,,bench_norm_50000,2018
C-301394,2017-10-19,Global Supply,1431790,,,bench_norm_50000,2018
C-928843,2016-04-19,Acme Corp,2652750,,,bench_norm_50000,2016
C-600741,2011-08-04,Island Builders,4991568,,,bench_norm_50000,2011
C-288247,2010-09-02,Island Builders,9143133,,,bench_norm_50000,2010
C-866068,2019-01-18,Servicios Unidos,4163829,,,bench_norm_50000,2019
C-552146,2015-08-16,Acme Corp,4794080,,,bench_norm_50000,2015
C-522129,2010-06-21,Island Builders,959366,,,bench_norm_50000,2010
C-513723,2013-06-19,Universal Contractors,1446069,,,bench_norm_50000,2013
C-811798,2010-04-13,Island Builders,5754364,,,bench_norm_50000,2010
C-214271,2017-08-30,Servicios Unidos,6014309,,,bench_norm_50000,2017
C-034958,2017-04-23,Acme Corp,4060462,,,bench_norm_50000,2017
C-357757,2019-04-26,Marina Holdings,7099524,,,bench_norm_50000,2019
C-875725,2015-11-02,Island Builders,4037263,,,bench_norm_50000,2016
C-147298,2013-07-29,Marina Holdings,1392589,,,bench_norm_50000,2013
C-054946,2017-03-13,Tech Solutions,6447126,,,bench_norm_50000,2017
C-006182,2011-10-29,Construcciones PR,5252142,,,bench_norm_50000,2012
C-370336,2019-11-18,Tech Solutions,9726099,,,bench_norm_50000,2020
C-406852,2016-04-11,Global Supply,5905988,,,bench_norm_50000,2016
C-408772,2015-08-09,Global Supply,6038880,,,bench_norm_50000,2015
C-864301,2016-06-25,Global Supply,9393471,,,bench_norm_50000,2016
C-606772,2014-02-27,Construcciones PR,200455,,,bench_norm_50000,2014
C-764886,2019-05-26,Marina Holdings,141613,,,bench_norm_50000,2019
C-845162,2017-07-08,Servicios Unidos,2618154,,,bench_norm_50000,2017
C-723442,2012-03-18,Global Supply,6653980,,,bench_norm_50000,2012
C-431919,2012-11-28,Universal Contractors,7240601,,,bench_norm_50000,2013
C-114147,2013-05-28,Island Builders,9968832,,,bench_norm_50000,2013
C-909024,2013-12-19,Island Builders,1526969,,,bench_norm_50000,2014
C-013289,2013-10-01,Island Builders,9721008,,,bench_norm_50000,2014
C-537499,2016-08-12,Island Builders,8378273,,,bench_norm_50000,2016
C-029180,2011-03-15,Acme Corp,5041409,,,bench_norm_50000,2011
C-061130,2014-03-29,Universal Contractors,2534511,,,bench_norm_50000,2014
C-693836,2019-09-09,Bajos LLC,9707539,,,bench_norm_50000,2019
C-995097,2014-10-27,Island Builders,3823986,,,bench_norm_50000,2015
C-705350,2010-11-20,Acme Corp,7953126,,,bench_norm_50000,2011
C-488313,2017-09-16,Universal Contractors,9828763,,,bench_norm_50000,2017
C-703275,2010-09-02,Universal Contractors,7726151,,,bench_norm_50000,2010
C-748158,2015-11-13,Island Builders,4719183,,,bench_norm_50000,2016
C-778150,2016-09-18,Universal Contractors,6167131,,,bench_norm_50000,2016
C-972012,2019-06-25,Servicios Unidos,8025825,,,bench_norm_50000,2019
C-140769,2013-05-22,Construcciones PR,8753970,,,bench_norm_50000,2013
C-460949,2014-10-25,Bajos LLC,148131,,,bench_norm_50000,2015
C-491730,2017-04-13,Tech Solutions,4553057,,,bench_norm_50000,2017
C-363199,2010-09-14,Bajos LLC,5649136,,,bench_norm_50000,2010
C-403924,2015-12-14,Construcciones PR,9439428,,,bench_norm_50000,2016
C-240731,2014-03-03,Bajos LLC,7509461,,,bench_norm_50000,2014
C-295047,2013-12-14,Bajos LLC,3577400,,,bench_norm_50000,2014
C-136022,2018-06-25,Island Builders,233326,,,bench_norm_50000,2018
C-296976,2010-12-19,Global Supply,9382365,,,bench_norm_50000,2011
C-193373,2018-10-28,Tech Solutions,8303903,,,bench_norm_50000,2019
C-779288,2015-03-19,Construcciones PR,3075531,,,bench_norm_50000,2015
C-926990,2018-12-16,Servicios Unidos,436931,,,bench_norm_50000,2019
C-218607,2015-07-18,Universal Contractors,397249,,,bench_norm_50000,2015
C-004901,2012-07-27,Marina Holdings,7028066,,,bench_norm_50000,2012
C-999286,2010-06-09,Marina Holdings,1969398,,,bench_norm_50000,2010
C-100351,2010-11-14,Global Supply,5146575,,,bench_norm_50000,2011
C-309930,2019-01-18,Construcciones PR,281332,,,bench_norm_50000,2019
C-246845,2018-05-24,Marina Holdings,7468154,,,bench_norm_50000,2018
C-273962,2016-01-26,Acme Corp,3611242,,,bench_norm_50000,2016
C-801297,2019-09-11,Universal Contractors,7216910,,,bench_norm_50000,2019
C-476300,2019-02-03,Global Supply,5295994,,,bench_norm_50000,2019
C-892088,2014-11-22,Island Builders,3966121,,,bench_norm_50000,2015
C-738843,2019-05-23,Acme Corp,2270048,,,bench_norm_50000,2019
C-715268,2010-11-11,Tech Solutions,295612,,,bench_norm_50000,2011
C-930058,2014-09-22,Tech Solutions,2730398,,,bench_norm_50000,2014
C-892553,2016-01-08,Acme Corp,5219980,,,bench_norm_50000,2016
C-930582,2012-06-09,Tech Solutions,4732740,,,bench_norm_50000,2012
C-385013,2018-10-22,Global Supply,4488491,,,bench_norm_50000,2019
C-414731,2017-11-27,Construcciones PR,2110751,,,bench_norm_50000,2018
C-650783,2017-01-22,Marina Holdings,8811021,,,bench_norm_50000,2017
C-156731,2013-08-16,Bajos LLC,6551977,,,bench_norm_50000,2013
C-005039,2015-08-26,Global Supply,7338943,,,bench_norm_50000,2015
C-497007,2019-05-12,Acme Corp,3648629,,,bench_norm_50000,2019
C-070077,2019-10-31,Global Supply,5461791,,,bench_norm_50000,2020
C-285155,2017-05-08,Tech Solutions,7248191,,,bench_norm_50000,2017
C-032512,2012-07-06,Global Supply,3530349,,,bench_norm_50000,2012
C-583550,2010-12-29,Global Supply,637815,,,bench_norm_50000,2011
C-629321,2016-02-11,Bajos LLC,3942026,,,bench_norm_50000,2016
C-395958,2013-10-25,Universal Contractors,2876121,,,bench_norm_50000,2014
C-014186,2011-03-19,Island Builders,4497697,,,bench_norm_50000,2011
C-231102,2010-10-08,Marina Holdings,6741896,,,bench_norm_50000,2011
C-411770,2017-08-10,Bajos LLC,6682681,,,bench_norm_50000,2017
C-489037,2011-01-11,Construcciones PR,7407528,,,bench_norm_50000,2011
C-906709,2013-05-02,Acme Corp,8254296,,,bench_norm_50000,2013
C-782645,2010-09-28,Tech Solutions,1582786,,,bench_norm_50000,2010
C-537996,2012-06-21,Marina Holdings,9619533,,,bench_norm_50000,2012
C-368367,2019-11-14,Servicios Unidos,8363907,,,bench_norm_50000,2020
C-016434,2010-08-26,Universal Contractors,599543,,,bench_norm_50000,2010
C-121695,2016-03-22,Bajos LLC,9160353,,,bench_norm_50000,2016
C-323606,2014-06-28,Acme Corp,1131015,,,bench_norm_50000,2014
C-270590,2010-03-21,Tech Solutions,6947269,,,bench_norm_50000,2010
C-923850,2017-12-01,Island Builders,6293109,,,bench_norm_50000,2018
C-767381,2011-01-02,Global Supply,2720840,,,bench_norm_50000,2011
C-254624,2012-07-28,Marina Holdings,1108830,,,bench_norm_50000,2012
C-789644,2017-10-23,Acme Corp,7880551,,,bench_norm_50000,2018
C-680654,2013-10-31,Global Supply,4671693,,,bench_norm_50000,2014
C-946750,2012-11-19,Island Builders,7539375,,,bench_norm_50000,2013
C-303137,2013-08-26,Marina Holdings,9432898,,,bench_norm_50000,2013
C-552305,2018-04-19,Island Builders,1731017,,,bench_norm_50000,2018
C-501032,2016-07-23,Servicios Unidos,6458779,,,bench_norm_50000,2016
C-382175,2016-02-13,Global Supply,8984491,,,bench_norm_50000,2016
C-176327,2010-12-27,Universal Contractors,9919586,,,bench_norm_50000,2011
C-168569,2017-03-28,Global Supply,7521114,,,bench_norm_50000,2017
C-834844,2014-05-06,Universal Contractors,8204567,,,bench_norm_50000,2014
C-134575,2010-05-17,Island Builders,1552616,,,bench_norm_50000,2010
C-772356,2014-11-01,Universal Contractors,4749364,,,bench_norm_50000,2015
C-826095,2018-07-27,Island Builders,1438430,,,bench_norm_50000,2018
C-051540,2018-10-02,Acme Corp,4822010,,,bench_norm_50000,2019
C-523604,2019-12-07,Tech Solutions,3198163,,,bench_norm_50000,2020
C-317518,2014-01-11,Bajos LLC,8505615,,,bench_norm_50000,2014
C-217683,2010-12-17,Construcciones PR,5647827,,,bench_norm_50000,2011
C-924304,2016-11-25,Island Builders,779884,,,bench_norm_50000,2017
C-569425,2014-05-13,Marina Holdings,5098662,,,bench_norm_50000,2014
C-121665,2016-05-03,Servicios Unidos,3154474,,,bench_norm_50000,2016
C-595985,2014-05-08,Global Supply,425409,,,bench_norm_50000,2014
C-540462,2013-08-13,Island Builders,7347224,,,bench_norm_50000,2013
C-636876,2016-10-28,Marina Holdings,8809388,,,bench_norm_50000,2017
C-174260,2012-12-18,Tech Solutions,5676365,,,bench_norm_50000,2013
C-034544,2019-04-06,Bajos LLC,1247020,,,bench_norm_50000,2019
C-417383,2018-11-08,Marina Holdings,9060589,,,bench_norm_50000,2019
C-853059,2013-04-29,Universal Contractors,6318408,,,bench_norm_50000,2013
C-678946,2014-11-17,Servicios Unidos,2047950,,,bench_norm_50000,2015
C-645397,2017-11-23,Bajos LLC,3164765,,,bench_norm_50000,2018
C-702366,2011-07-17,Construcciones PR,866290,,,bench_norm_50000,2011
C-232430,2018-06-17,Tech Solutions,5787969,,,bench_norm_50000,2018
C-104221,2012-07-01,Acme Corp,2491514,,,bench_norm_50000,2012
C-305928,2013-01-01,Tech Solutions,7642429,,,bench_norm_50000,2013
C-712299,2015-10-30,Island Builders,1942613,,,bench_norm_50000,2016
C-039245,2010-06-21,Island Builders,8425823,,,bench_norm_50000,2010
C-645508,2010-08-04,Universal Contractors,4841808,,,bench_norm_50000,2010
C-737624,2017-09-26,Tech Solutions,6745215,,,bench_norm_50000,2017
C-054213,2012-11-26,Construcciones PR,3107809,,,bench_norm_50000,2013
C-537537,2013-02-28,Bajos LLC,7169574,,,bench_norm_50000,2013
C-796508,2013-10-22,Construcciones PR,9906873,,,bench_norm_50000,2014
C-592328,2012-01-22,Tech Solutions,8771420,,,bench_norm_50000,2012
C-377972,2015-04-30,Tech Solutions,3631821,,,bench_norm_50000,2015
C-619335,2012-03-11,Marina Holdings,8461781,,,bench_norm_50000,2012
C-658081,2015-12-18,Acme Corp,1321421,,,bench_norm_50000,2016
C-519202,2013-03-16,Construcciones PR,5077386,,,bench_norm_50000,2013
C-753870,2019-12-25,Universal Contractors,4433070,,,bench_norm_50000,2020
C-763876,2011-02-06,Marina Holdings,7623710,,,bench_norm_50000,2011
C-343408,2012-09-25,Global Supply,8173705,,,bench_norm_50000,2012
C-062234,2016-05-01,Marina Holdings,6575197,,,bench_norm_50000,2016
C-042334,2014-05-26,Universal Contractors,6826798,,,bench_norm_50000,2014
C-045278,2015-10-15,Global Supply,4061767,,,bench_norm_50000,2016
C-253391,2016-07-10,Tech Solutions,2785837,,,bench_norm_50000,2016
C-399120,2014-08-19,Marina Holdings,4112217,,,bench_norm_50000,2014
C-961906,2016-04-26,Servicios Unidos,5897915,,,bench_norm_50000,2016
C-715708,2011-08-12,Servicios Unidos,6826735,,,bench_norm_50000,2011
C-299159,2015-01-03,Island Builders,8522780,,,bench_norm_50000,2015
C-851272,2015-09-17,Bajos LLC,9305784,,,bench_norm_50000,2015
C-720606,2018-06-26,Servicios Unidos,3172376,,,bench_norm_50000,2018
C-021632,2011-07-07,Bajos LLC,594360,,,bench_norm_50000,2011
C-767312,2016-10-10,Acme Corp,6684998,,,bench_norm_50000,2017
C-632377,2013-03-21,Servicios Unidos,2948882,,,bench_norm_50000,2013
C-045198,2012-08-29,Construcciones PR,1216652,,,bench_norm_50000,2012
C-056620,2017-02-02,Island Builders,4008263,,,bench_norm_50000,2017
C-582976,2015-06-07,Tech Solutions,9168269,,,bench_norm_50000,2015
C-069022,2019-12-05,Global Supply,7256702,,,bench_norm_50000,2020
C-981665,2010-03-14,Universal Contractors,3257303,,,bench_norm_50000,2010
C-203745,2018-05-24,Servicios Unidos,3488093,,,bench_norm_50000,2018
C-359184,2015-03-24,Marina Holdings,6084484,,,bench_norm_50000,2015
C-368277,2014-06-22,Tech Solutions,5839504,,,bench_norm_50000,2014
C-226393,2011-04-01,Universal Contractors,1208643,,,bench_norm_50000,2011
C-809316,2012-12-15,Acme Corp,2967751,,,bench_norm_50000,2013
C-524572,2010-08-15,Acme Corp,6642965,,,bench_norm_50000,2010
C-501212,2013-02-10,Bajos LLC,4610815,,,bench_norm_50000,2013
C-768197,2013-10-09,Marina Holdings,8460970,,,bench_norm_50000,2014
C-301280,2012-01-28,Acme Corp,5160627,,,bench_norm_50000,2012
C-381085,2012-01-15,Global Supply,5379933,,,bench_norm_50000,2012
C-044561,2014-08-20,Global Supply,8403972,,,bench_norm_50000,2014
C-028627,2013-12-14,Acme Corp,3406806,,,bench_norm_50000,2014
C-356425,2019-08-26,Acme Corp,7809363,,,bench_norm_50000,2019
C-830776,2012-12-25,Island Builders,1698043,,,bench_norm_50000,2013
C-587909,2012-08-01,Global Supply,2849077,,,bench_norm_50000,2012
C-348747,2012-01-14,Servicios Unidos,4486694,,,bench_norm_50000,2012
C-592260,2018-06-08,Bajos LLC,3181578,,,bench_norm_50000,2018
C-670719,2014-12-08,Bajos LLC,6249708,,,bench_norm_50000,2015
C-078374,2014-12-06,Construcciones PR,1637817,,,bench_norm_50000,2015
C-432453,2011-11-05,Acme Corp,2978086,,,bench_norm_50000,2012
C-810848,2015-02-23,Island Builders,8864303,,,bench_norm_50000,2015
C-190274,2016-11-09,Servicios Unidos,6340061,,,bench_norm_50000,2017
