contract_id,award_date,vendor_name,obligated_amount,agency_name,pop_state,source_file,fiscal_year
C-741332,2016-10-12,Tech Solutions,5204756,,,bench_norm_10000,2017
C-631602,2018-07-24,Servicios Unidos,9399075,,,bench_norm_10000,2018
C-383141,2015-11-16,Servicios Unidos,3789506,,,bench_norm_10000,2016
C-816071,2012-06-12,Marina Holdings,6950538,,,bench_norm_10000,2012
C-056958,2014-11-17,Construcciones PR,7410691,,,bench_norm_10000,2015
C-539600,2016-04-22,Island Builders,3419072,,,bench_norm_10000,2016
C-849217,2011-11-15,Universal Contractors,8863819,,,bench_norm_10000,2012
C-210562,2011-05-29,Acme Corp,695822,,,bench_norm_10000,2011
C-238252,2010-01-10,Servicios Unidos,8969509,,,bench_norm_10000,2010
C-265061,2010-09-18,Marina Holdings,8420837,,,bench_norm_10000,2010
C-945889,2013-03-14,Bajos LLC,2744442,,,bench_norm_10000,2013
C-598787,2018-12-23,Marina Holdings,4656753,,,bench_norm_10000,2019
C-929824,2012-11-29,Bajos LLC,7329851,,,bench_norm_10000,2013
C-032604,2018-10-05,Marina Holdings,8304635,,,bench_norm_10000,2019
C-719369,2010-01-05,Bajos LLC,5866167,,,bench_norm_10000,2010
C-606119,2012-10-14,Universal Contractors,5482148,,,bench_norm_10000,2013
C-410832,2015-10-31,Universal Contractors,6873557,,,bench_norm_10000,2016
C-447586,2012-12-04,Bajos LLC,5792605,,,bench_norm_10000,2013
C-502202,2018-08-31,Global Supply,7485367,,,bench_norm_10000,2018
C-974100,2010-10-04,Servicios Unidos,3470531,,,bench_norm_10000,2011
C-426552,2018-10-30,Island Builders,6744721,,,bench_norm_10000,2019
C-417051,2015-08-12,Construcciones PR,9369223,,,bench_norm_10000,2015
C-596733,2014-09-25,Global Supply,9320779,,,bench_norm_10000,2014
C-698039,2018-03-12,Global Supply,5583211,,,bench_norm_10000,2018
C-059279,2013-08-01,Construcciones PR,1953250,,,bench_norm_10000,2013
C-820576,2017-09-22,Construcciones PR,4935328,,,bench_norm_10000,2017
C-229679,2013-11-18,Servicios Unidos,9022195,,,bench_norm_10000,2014
C-871159,2016-11-19,Global Supply,7530495,,,bench_norm_10000,2017
C-900011,2017-07-11,Marina Holdings,9291446,,,bench_norm_10000,2017
C-245769,2016-12-29,Acme Corp,9156414,,,bench_norm_10000,2017
C-042485,2011-12-20,Tech Solutions,2984053,,,bench_norm_10000,2012
C-553531,2011-09-15,Island Builders,8049428,,,bench_norm_10000,2011
C-957204,2018-10-18,Servicios Unidos,8013510,,,bench_norm_10000,2019
C-576246,2013-04-17,Acme Corp,7267110,,,bench_norm_10000,2013
C-518890,2018-04-30,Global Supply,7385541,,,bench_norm_10000,2018
C-637562,2011-04-30,Tech Solutions,873464,,,bench_norm_10000,2011
C-652568,2017-12-15,Construcciones PR,6755909,,,bench_norm_10000,2018
C-504227,2010-11-20,Bajos LLC,1166856,,,bench_norm_10000,2011
C-718296,2015-11-16,Global Supply,9610936,,,bench_norm_10000,2016
C-972939,2019-08-23,Global Supply,5924642,,,bench_norm_10000,2019
C-595710,2013-11-05,Tech Solutions,1264496,,,bench_norm_10000,2014
C-671327,2019-05-31,Tech Solutions,9041459,,,bench_norm_10000,2019
C-829469,2010-03-04,Global Supply,6128393,,,bench_norm_10000,2010
C-741185,2019-08-16,Island Builders,2312518,,,bench_norm_10000,2019
C-496646,2018-04-01,Bajos LLC,7900259,,,bench_norm_10000,2018
C-313770,2015-09-13,Global Supply,4495992,,,bench_norm_10000,2015
C-133442,2016-09-23,Tech Solutions,5672576,,,bench_norm_10000,2016
C-329170,2018-06-05,Servicios Unidos,4132220,,,bench_norm_10000,2018
C-200911,2016-08-07,Universal Contractors,5653462,,,bench_norm_10000,2016
C-313166,2015-02-03,Acme Corp,4873039,,,bench_norm_10000,2015
C-776030,2011-07-28,Construcciones PR,2758044,,,bench_norm_10000,2011
C-360610,2013-10-20,Universal Contractors,4689081,,,bench_norm_10000,2014
C-725725,2011-01-12,Servicios Unidos,9283929,,,bench_norm_10000,2011
C-061070,2014-02-13,Marina Holdings,6010416,,,bench_norm_10000,2014
C-514196,2012-08-04,Servicios Unidos,840306,,,bench_norm_10000,2012
C-019907,2019-02-21,Construcciones PR,5837893,,,bench_norm_10000,2019
C-844393,2012-02-25,Bajos LLC,1650390,,,bench_norm_10000,2012
C-793938,2013-03-05,Bajos LLC,773351,,,bench_norm_10000,2013
C-159385,2018-09-19,Universal Contractors,4515380,,,bench_norm_10000,2018
C-502862,2015-05-06,Marina Holdings,4002939,,,bench_norm_10000,2015
C-085420,2019-01-28,Acme Corp,6955765,,,bench_norm_10000,2019
C-787085,2016-11-24,Island Builders,9613532,,,bench_norm_10000,2017
C-590111,2014-11-30,Construcciones PR,5481310,,,bench_norm_10000,2015
C-354073,2011-02-04,Tech Solutions,5287703,,,bench_norm_10000,2011
C-533609,2017-02-13,Global Supply,2992177,,,bench_norm_10000,2017
C-897024,2015-04-27,Tech Solutions,5658913,,,bench_norm_10000,2015
C-413344,2010-11-26,Acme Corp,6426106,,,bench_norm_10000,2011
C-635794,2017-09-09,Global Supply,8528992,,,bench_norm_10000,2017
C-918926,2016-04-04,Marina Holdings,2354329,,,bench_norm_10000,2016
C-635081,2016-08-10,Global Supply,2610586,,,bench_norm_10000,2016
C-179252,2013-04-14,Tech Solutions,3122359,,,bench_norm_10000,2013
C-401923,2018-02-22,Universal Contractors,4592432,,,bench_norm_10000,2018
C-466877,2013-04-03,Universal Contractors,8909549,,,bench_norm_10000,2013
C-192426,2019-12-16,Bajos LLC,3862441,,,bench_norm_10000,2020
C-494385,2013-11-16,Global Supply,2848179,,,bench_norm_10000,2014
C-221391,2015-06-05,Bajos LLC,4974708,,,bench_norm_10000,2015
C-056539,2010-06-28,Bajos LLC,286476,,,bench_norm_10000,2010
C-465547,2011-03-17,Servicios Unidos,6208904,,,bench_norm_10000,2011
C-873689,2015-03-27,Acme Corp,3486314,,,bench_norm_10000,2015
C-809534,2016-08-18,Island Builders,5853047,,,bench_norm_10000,2016
C-577766,2018-10-05,Universal Contractors,6955140,,,bench_norm_10000,2019
C-681886,2015-06-15,Servicios Unidos,3905443,,,bench_norm_10000,2015
C-211207,2011-07-19,Tech Solutions,3731521,,,bench_norm_10000,2011
C-040563,2019-12-18,Construcciones PR,8539682,,,bench_norm_10000,2020
C-061661,2010-05-29,Servicios Unidos,4504513,,,bench_norm_10000,2010
C-253189,2019-07-25,Construcciones PR,651190,,,bench_norm_10000,2019
C-917307,2015-03-28,Global Supply,8381149,,,bench_norm_10000,2015
C-058317,2011-09-24,Marina Holdings,3246177,,,bench_norm_10000,2011
C-328733,2014-11-23,Construcciones PR,7012767,,,bench_norm_10000,2015
C-018280,2011-06-04,Universal Contractors,8840329,,,bench_norm_10000,2011
C-987592,2019-01-03,Tech Solutions,8413169,,,bench_norm_10000,2019
C-803421,2012-03-10,Construcciones PR,1542919,,,bench_norm_10000,2012
C-094144,2014-04-14,Servicios Unidos,5416447,,,bench_norm_10000,2014
C-439815,2011-02-16,Tech Solutions,5774655,,,bench_norm_10000,2011
C-819578,2016-02-03,Island Builders,2483170,,,bench_norm_10000,2016
C-813085,2012-01-15,Servicios Unidos,3641150,,,bench_norm_10000,2012
C-991295,2016-05-29,Island Builders,7446643,,,bench_norm_10000,2016
C-013885,2016-05-01,Universal Contractors,3416037,,,bench_norm_10000,2016
C-361827,2018-01-20,Universal Contractors,2718655,,,bench_norm_10000,2018
C-806179,2015-05-14,Global Supply,9729706,,,bench_norm_10000,2015
C-840555,2010-05-08,Island Builders,5792482,,,bench_norm_10000,2010
C-845872,2019-01-16,Servicios Unidos,2930750,,,bench_norm_10000,2019
C-968803,2014-11-08,Marina Holdings,9190906,,,bench_norm_10000,2015
C-443086,2017-03-21,Marina Holdings,6895059,,,bench_norm_10000,2017
C-939377,2013-10-29,Marina Holdings,6707543,,,bench_norm_10000,2014
C-182761,2019-09-23,Construcciones PR,3766013,,,bench_norm_10000,2019
C-982441,2016-06-14,Servicios Unidos,2794020,,,bench_norm_10000,2016
C-959345,2013-03-19,Tech Solutions,6080448,,,bench_norm_10000,2013
C-399643,2012-11-15,Bajos LLC,455459,,,bench_norm_10000,2013
C-653168,2017-12-15,Construcciones PR,8119341,,,bench_norm_10000,2018
C-767954,2011-07-15,Universal Contractors,7802932,,,bench_norm_10000,2011
C-172929,2013-04-21,Tech Solutions,1781496,,,bench_norm_10000,2013
C-772935,2014-10-18,Tech Solutions,2942296,,,bench_norm_10000,2015
C-535385,2010-11-27,Acme Corp,7604290,,,bench_norm_10000,2011
C-990231,2016-01-17,Tech Solutions,6373757,,,bench_norm_10000,2016
C-835305,2010-04-12,Global Supply,4943618,,,bench_norm_10000,2010
C-613165,2018-06-24,Tech Solutions,832836,,,bench_norm_10000,2018
C-189953,2015-04-06,Global Supply,7240468,,,bench_norm_10000,2015
C-491325,2019-08-20,Island Builders,1512300,,,bench_norm_10000,2019
C-324834,2010-11-03,Island Builders,7212188,,,bench_norm_10000,2011
C-263039,2016-01-08,Bajos LLC,9071008,,,bench_norm_10000,2016
C-920976,2011-01-05,Global Supply,3559351,,,bench_norm_10000,2011
C-929094,2013-05-26,Universal Contractors,6993727,,,bench_norm_10000,2013
C-723858,2019-10-27,Bajos LLC,2457332,,,bench_norm_10000,2020
C-790481,2017-10-31,Universal Contractors,7528071,,,bench_norm_10000,2018
C-482710,2016-09-04,Acme Corp,9178809,,,bench_norm_10000,2016
C-115185,2010-12-09,Tech Solutions,6458306,,,bench_norm_10000,2011
C-879888,2016-11-14,Global Supply,5599369,,,bench_norm_10000,2017
C-085934,2019-05-23,Marina Holdings,6707987,,,bench_norm_10000,2019
C-901883,2016-12-25,Servicios Unidos,2249828,,,bench_norm_10000,2017
C-243825,2012-07-09,Acme Corp,7479096,,,bench_norm_10000,2012
C-221426,2019-04-29,Construcciones PR,8164229,,,bench_norm_10000,2019
C-776129,2010-07-25,Servicios Unidos,5490349,,,bench_norm_10000,2010
C-484942,2018-04-29,Bajos LLC,880569,,,bench_norm_10000,2018
C-595217,2010-10-22,Global Supply,7622316,,,bench_norm_10000,2011
C-568221,2017-01-23,Servicios Unidos,2004401,,,bench_norm_10000,2017
C-094828,2013-09-26,Island Builders,408209,,,bench_norm_10000,2013
C-020012,2016-01-31,Servicios Unidos,8409618,,,bench_norm_10000,2016
C-650535,2016-10-24,Marina Holdings,8358778,,,bench_norm_10000,2017
C-259419,2011-05-28,Construcciones PR,5838450,,,bench_norm_10000,2011
C-912829,2018-01-17,Global Supply,1705416,,,bench_norm_10000,2018
C-007443,2018-01-03,Acme Corp,8391554,,,bench_norm_10000,2018
C-948497,2015-11-14,Marina Holdings,3972662,,,bench_norm_10000,2016
C-570805,2017-02-26,Construcciones PR,7585374,,,bench_norm_10000,2017
C-659728,2010-03-24,Marina Holdings,5179413,,,bench_norm_10000,2010
C-536603,2013-05-15,Tech Solutions,9445604,,,bench_norm_10000,2013
C-928460,2017-08-21,Marina Holdings,8450791,,,bench_norm_10000,2017
C-231756,2012-05-08,Construcciones PR,7320383,,,bench_norm_10000,2012
C-084025,2017-03-10,Universal Contractors,1928435,,,bench_norm_10000,2017
C-057802,2011-04-10,Tech Solutions,3337025,,,bench_norm_10000,2011
C-087655,2013-10-23,Marina Holdings,6199767,,,bench_norm_10000,2014
C-711299,2017-02-07,Acme Corp,9433322,,,bench_norm_10000,2017
C-119873,2010-01-12,Marina Holdings,2608395,,,bench_norm_10000,2010
C-642794,2015-06-11,Bajos LLC,7615709,,,bench_norm_10000,2015
C-357018,2011-03-07,Acme Corp,101593,,,bench_norm_10000,2011
C-318554,2017-11-27,Island Builders,9902751,,,bench_norm_10000,2018
C-323959,2012-01-24,Global Supply,7899583,,,bench_norm_10000,2012
C-676723,2013-07-22,Bajos LLC,576992,,,bench_norm_10000,2013
C-772364,2018-09-20,Construcciones PR,2238150,,,bench_norm_10000,2018
C-331886,2019-12-19,Universal Contractors,5396615,,,bench_norm_10000,2020
C-409891,2017-08-23,Global Supply,4310361,,,bench_norm_10000,2017
C-919640,2014-09-29,Marina Holdings,8668763,,,bench_norm_10000,2014
C-466336,2015-01-06,Construcciones PR,5354600,,,bench_norm_10000,2015
C-758205,2017-11-03,Universal Contractors,5314351,,,bench_norm_10000,2018
C-079164,2015-06-21,Universal Contractors,4677563,,,bench_norm_10000,2015
C-535410,2010-06-10,Global Supply,5862876,,,bench_norm_10000,2010
C-618245,2014-10-07,Servicios Unidos,7406379,,,bench_norm_10000,2015
C-960782,2018-11-28,Servicios Unidos,44540,,,bench_norm_10000,2019
C-050146,2012-02-25,Acme Corp,9486090,,,bench_norm_10000,2012
C-134722,2016-05-15,Construcciones PR,1923940,,,bench_norm_10000,2016
C-425287,2014-07-11,Bajos LLC,1030699,,,bench_norm_10000,2014
C-622829,2015-05-04,Acme Corp,4064147,,,bench_norm_10000,2015
C-186691,2016-07-24,Island Builders,2221789,,,bench_norm_10000,2016
C-580186,2011-04-21,Servicios Unidos,4351189,,,bench_norm_10000,2011
C-813370,2015-05-10,Island Builders,4149080,,,bench_norm_10000,2015
C-350320,2012-03-17,Bajos LLC,4168648,,,bench_norm_10000,2012
C-392166,2017-08-04,Tech Solutions,9674801,,,bench_norm_10000,2017
C-074958,2011-10-04,Construcciones PR,6521217,,,bench_norm_10000,2012
C-488344,2012-10-30,Island Builders,2362445,,,bench_norm_10000,2013
C-832616,2015-11-21,Universal Contractors,3898973,,,bench_norm_10000,2016
C-578433,2010-12-25,Universal Contractors,6011169,,,bench_norm_10000,2011
C-523652,2018-12-25,Island Builders,6739585,,,bench_norm_10000,2019
C-758523,2011-06-22,Universal Contractors,4755785,,,bench_norm_10000,2011
C-624677,2018-12-30,Bajos LLC,1423864,,,bench_norm_10000,2019
C-918161,2019-01-29,Marina Holdings,3641915,,,bench_norm_10000,2019
C-051554,2015-03-14,Island Builders,9783307,,,bench_norm_10000,2015
C-523038,2017-02-05,Island Builders,4111341,,,bench_norm_10000,2017
C-294941,2011-11-23,Global Supply,1535899,,,bench_norm_10000,2012
C-878600,2010-02-22,Universal Contractors,212959,,,bench_norm_10000,2010
C-512783,2011-10-09,Universal Contractors,5152067,,,bench_norm_10000,2012
C-161409,2011-04-13,Global Supply,1291378,,,bench_norm_10000,2011
C-351219,2018-02-11,Universal Contractors,8407047,,,bench_norm_10000,2018
C-737831,2014-10-18,Marina Holdings,5417369,,,bench_norm_10000,2015
C-966912,2017-03-29,Tech Solutions,8738387,,,bench_norm_10000,2017
C-787373,2016-12-10,Acme Corp,4673539,,,bench_norm_10000,2017
C-914989,2011-05-16,Marina Holdings,7311179,,,bench_norm_10000,2011
C-716664,2011-06-28,Global Supply,1573557,,,bench_norm_10000,2011
C-398232,2017-11-14,Construcciones PR,168456,,,bench_norm_10000,2018
C-667124,2013-08-07,Acme Corp,6486745,,,bench_norm_10000,2013
C-401171,2017-11-07,Island Builders,180684,,,bench_norm_10000,2018
C-261939,2015-08-22,Bajos LLC,6833822,,,bench_norm_10000,2015
C-794587,2019-09-12,Marina Holdings,2403327,,,bench_norm_10000,2019
C-376145,2018-07-15,Marina Holdings,6917385,,,bench_norm_10000,2018
C-572807,2010-11-17,Marina Holdings,7867470,,,bench_norm_10000,2011
C-720700,2014-01-15,Global Supply,5363171,,,bench_norm_10000,2014
C-394413,2016-06-05,Tech Solutions,5897152,,,bench_norm_10000,2016
C-906608,2015-08-07,Island Builders,7146647,,,bench_norm_10000,2015
C-457286,2013-10-02,Island Builders,1812944,,,bench_norm_10000,2014
C-115415,2015-11-24,Marina Holdings,2344999,,,bench_norm_10000,2016
C-310771,2012-10-25,Servicios Unidos,8527366,,,bench_norm_10000,2013
C-308021,2019-06-09,Tech Solutions,7468978,,,bench_norm_10000,2019
C-537667,2010-07-26,Servicios Unidos,4347345,,,bench_norm_10000,2010
C-922691,2012-07-15,Universal Contractors,9389629,,,bench_norm_10000,2012
C-688689,2018-02-03,Acme Corp,6095244,,,bench_norm_10000,2018
C-628601,2019-10-30,Construcciones PR,4479032,,,bench_norm_10000,2020
C-983997,2010-05-18,Construcciones PR,464202,,,bench_norm_10000,2010
C-871298,2013-05-06,Construcciones PR,1955787,,,bench_norm_10000,2013
C-416772,2011-01-29,Construcciones PR,9063470,,,bench_norm_10000,2011
C-215374,2019-12-13,Construcciones PR,8945694,,,bench_norm_10000,2020
C-972187,2014-06-25,Construcciones PR,248299,,,bench_norm_10000,2014
C-247047,2015-04-29,Tech Solutions,4285466,,,bench_norm_10000,2015
C-805803,2019-01-03,Marina Holdings,5849696,,,bench_norm_10000,2019
C-917410,2014-10-27,Global Supply,2038124,,,bench_norm_10000,2015
C-993809,2014-05-19,Acme Corp,791554,,,bench_norm_10000,2014
C-787184,2015-11-21,Island Builders,7872244,,,bench_norm_10000,2016
C-712732,2014-12-06,Tech Solutions,7774541,,,bench_norm_10000,2015
C-168865,2014-12-30,Servicios Unidos,8118936,,,bench_norm_10000,2015
C-647930,2010-10-31,Tech Solutions,5317081,,,bench_norm_10000,2011
C-248109,2013-10-07,Construcciones PR,1959625,,,bench_norm_10000,2014
C-536243,2018-11-30,Servicios Unidos,7300954,,,bench_norm_10000,2019
C-070808,2012-07-09,Construcciones PR,8620359,,,bench_norm_10000,2012
C-853515,2015-05-28,Construcciones PR,8759016,,,bench_norm_10000,2015
C-611337,2018-02-25,Tech Solutions,2665581,,,bench_norm_10000,2018
C-701397,2018-12-17,Acme Corp,9141351,,,bench_norm_10000,2019
C-539811,2013-12-26,Universal Contractors,1387927,,,bench_norm_10000,2014
C-008806,2018-08-23,Global Supply,6173747,,,bench_norm_10000,2018
C-127419,2015-02-10,Construcciones PR,6476005,,,bench_norm_10000,2015
C-799400,2016-11-13,Global Supply,6905378,,,bench_norm_10000,2017
C-123878,2018-04-29,Marina Holdings,1639787,,,bench_norm_10000,2018
C-754976,2015-10-10,Global Supply,5824636,,,bench_norm_10000,2016
C-196871,2015-12-23,Global Supply,1826070,,,bench_norm_10000,2016
C-033482,2013-04-27,Island Builders,1031065,,,bench_norm_10000,2013
C-931824,2016-11-07,Acme Corp,7511879,,,bench_norm_10000,2017
C-314782,2014-11-17,Acme Corp,3600514,,,bench_norm_10000,2015
C-879738,2010-11-19,Servicios Unidos,4681958,,,bench_norm_10000,2011
C-448238,2012-04-11,Bajos LLC,5425594,,,bench_norm_10000,2012
C-141139,2019-12-26,Island Builders,6789998,,,bench_norm_10000,2020
C-579529,2010-01-31,Global Supply,5354582,,,bench_norm_10000,2010
C-457700,2017-06-29,Island Builders,2879765,,,bench_norm_10000,2017
C-371311,2012-08-05,Tech Solutions,3056954,,,bench_norm_10000,2012
C-960826,2014-04-23,Tech Solutions,418459,,,bench_norm_10000,2014
C-632677,2011-11-28,Acme Corp,3872963,,,bench_norm_10000,2012
C-480872,2016-09-28,Tech Solutions,6931889,,,bench_norm_10000,2016
C-049882,2016-01-06,Acme Corp,9412035,,,bench_norm_10000,2016
C-211592,2015-07-08,Marina Holdings,1485125,,,bench_norm_10000,2015
C-694946,2019-03-27,Island Builders,8938844,,,bench_norm_10000,2019
C-703834,2015-10-29,Tech Solutions,1591410,,,bench_norm_10000,2016
C-714346,2016-05-23,Acme Corp,143977,,,bench_norm_10000,2016
C-215937,2014-03-14,Servicios Unidos,5792429,,,bench_norm_10000,2014
C-624168,2011-05-01,Island Builders,2901794,,,bench_norm_10000,2011
C-319398,2017-04-16,Acme Corp,6966282,,,bench_norm_10000,2017
C-638443,2015-09-23,Marina Holdings,2936195,,,bench_norm_10000,2015
C-517424,2017-12-19,Marina Holdings,5764590,,,bench_norm_10000,2018
C-829762,2017-08-29,Global Supply,6339547,,,bench_norm_10000,2017
C-357742,2018-12-06,Construcciones PR,8674692,,,bench_norm_10000,2019
C-202455,2016-06-09,Servicios Unidos,8518909,,,bench_norm_10000,2016
C-239764,2011-11-18,Acme Corp,3573948,,,bench_norm_10000,2012
C-734177,2016-01-01,Tech Solutions,1535729,,,bench_norm_10000,2016
C-312575,2016-09-18,Marina Holdings,104440,,,bench_norm_10000,2016
C-851069,2010-11-29,Marina Holdings,1693805,,,bench_norm_10000,2011
C-789258,2018-06-16,Marina Holdings,8463160,,,bench_norm_10000,2018
C-886636,2018-05-17,Universal Contractors,5446845,,,bench_norm_10000,2018
C-371540,2010-06-07,Acme Corp,6048840,,,bench_norm_10000,2010
C-472228,2011-12-18,Bajos LLC,6230772,,,bench_norm_10000,2012
C-566059,2012-04-26,Bajos LLC,6289755,,,bench_norm_10000,2012
C-211972,2019-06-14,Global Supply,5977166,,,bench_norm_10000,2019
C-048407,2015-12-07,Universal Contractors,4656787,,,bench_norm_10000,2016
C-846817,2017-08-17,Bajos LLC,8386018,,,bench_norm_10000,2017
C-778665,2018-01-04,Tech Solutions,397397,,,bench_norm_10000,2018
C-030369,2017-10-22,Universal Contractors,1888555,,,bench_norm_10000,2018
C-114481,2019-06-05,Global Supply,5821126,,,bench_norm_10000,2019
C-303307,2017-01-08,Global Supply,5262445,,,bench_norm_10000,2017
C-580562,2016-08-10,Bajos LLC,7930717,,,bench_norm_10000,2016
C-457153,2016-02-03,Island Builders,2263554,,,bench_norm_10000,2016
C-446660,2013-04-17,Marina Holdings,6412362,,,bench_norm_10000,2013
C-529297,2013-02-18,Tech Solutions,3746026,,,bench_norm_10000,2013
C-009012,2014-03-26,Acme Corp,9815817,,,bench_norm_10000,2014
C-117518,2014-12-27,Bajos LLC,4269922,,,bench_norm_10000,2015
C-186881,2018-09-30,Global Supply,6022967,,,bench_norm_10000,2018
C-066124,2013-04-10,Servicios Unidos,4895407,,,bench_norm_10000,2013
C-518035,2011-01-28,Acme Corp,249075,,,bench_norm_10000,2011
C-885267,2010-02-17,Global Supply,4463572,,,bench_norm_10000,2010
C-025955,2018-08-08,Marina Holdings,1568231,,,bench_norm_10000,2018
C-001189,2018-03-11,Bajos LLC,459165,,,bench_norm_10000,2018
C-821698,2018-12-21,Construcciones PR,7971502,,,bench_norm_10000,2019
C-546240,2014-09-27,Acme Corp,841518,,,bench_norm_10000,2014
C-590013,2012-01-30,Marina Holdings,8045957,,,bench_norm_10000,2012
